index,LSOA11CD,GSS_CODE,year,weight
18751,E01004250,E05009325,2013,1.0
25194,E01004250,E05009325,2014,1.0
31628,E01004250,E05009325,2015,1.0
38065,E01004250,E05009325,2016,1.0
44505,E01004250,E05009325,2017,1.0
50945,E01004250,E05009325,2018,1.0
57390,E01004250,E05009325,2019,1.0
63836,E01004250,E05009325,2020,1.0
70275,E01004250,E05009325,2021,1.0
5752,E01004251,E05009327,2011,1.0
12195,E01004251,E05009327,2012,1.0
18635,E01004251,E05009327,2013,1.0
25078,E01004251,E05009327,2014,1.0
31518,E01004251,E05009327,2015,1.0
37955,E01004251,E05009327,2016,1.0
44397,E01004251,E05009327,2017,1.0
50836,E01004251,E05009327,2018,1.0
57282,E01004251,E05009327,2019,1.0
63727,E01004251,E05009327,2020,1.0
70175,E01004251,E05009327,2021,1.0
25201,E01004252,E05009325,2014,0.0
31632,E01004252,E05009325,2015,0.163058
38069,E01004252,E05009325,2016,0.147131
44509,E01004252,E05009325,2017,0.127154
50951,E01004252,E05009325,2018,0.127154
57397,E01004252,E05009325,2019,0.127229
63844,E01004252,E05009325,2020,0.125808
70293,E01004252,E05009325,2021,0.125516
5795,E01004252,E05009326,2011,0.0
12231,E01004252,E05009326,2012,0.0
18671,E01004252,E05009326,2013,0.0
25114,E01004252,E05009326,2014,0.0
31553,E01004252,E05009326,2015,0.0
37990,E01004252,E05009326,2016,0.0
44429,E01004252,E05009326,2017,0.0
50867,E01004252,E05009326,2018,0.0
57312,E01004252,E05009326,2019,0.0
63755,E01004252,E05009326,2020,0.0
70203,E01004252,E05009326,2021,0.0
5846,E01004252,E05009327,2011,0.804331
12282,E01004252,E05009327,2012,0.784345
18723,E01004252,E05009327,2013,0.804743
25167,E01004252,E05009327,2014,0.744361
31601,E01004252,E05009327,2015,0.673207
38037,E01004252,E05009327,2016,0.705128
44478,E01004252,E05009327,2017,0.713012
50918,E01004252,E05009327,2018,0.729055
57362,E01004252,E05009327,2019,0.713436
63809,E01004252,E05009327,2020,0.7272190000000001
70258,E01004252,E05009327,2021,0.713612
5807,E01004252,E05009328,2011,0.19567
12241,E01004252,E05009328,2012,0.21565499999999999
18681,E01004252,E05009328,2013,0.195257
25124,E01004252,E05009328,2014,0.255639
31563,E01004252,E05009328,2015,0.163735
38001,E01004252,E05009328,2016,0.147741
44444,E01004252,E05009328,2017,0.159834
50884,E01004252,E05009328,2018,0.143791
57328,E01004252,E05009328,2019,0.159334
63774,E01004252,E05009328,2020,0.146972
70222,E01004252,E05009328,2021,0.16087200000000001
5879,E01004253,E05009325,2011,0.0
12316,E01004253,E05009325,2012,0.248969
18756,E01004253,E05009325,2013,0.248969
25199,E01004253,E05009325,2014,0.34366
31635,E01004253,E05009325,2015,0.343908
38072,E01004253,E05009325,2016,0.344156
44512,E01004253,E05009325,2017,0.34366
50954,E01004253,E05009325,2018,0.34366
57400,E01004253,E05009325,2019,0.34366
63847,E01004253,E05009325,2020,0.343908
70296,E01004253,E05009325,2021,0.343908
5741,E01004253,E05009327,2011,0.556842
12178,E01004253,E05009327,2012,0.436933
18618,E01004253,E05009327,2013,0.436933
25061,E01004253,E05009327,2014,0.381844
31500,E01004253,E05009327,2015,0.381399
37937,E01004253,E05009327,2016,0.381674
44380,E01004253,E05009327,2017,0.382565
50820,E01004253,E05009327,2018,0.382565
57266,E01004253,E05009327,2019,0.382565
63712,E01004253,E05009327,2020,0.38212
70160,E01004253,E05009327,2021,0.38212
5873,E01004253,E05009328,2011,0.443158
12310,E01004253,E05009328,2012,0.314097
18750,E01004253,E05009328,2013,0.314097
25193,E01004253,E05009328,2014,0.274496
31627,E01004253,E05009328,2015,0.274694
38064,E01004253,E05009328,2016,0.27417
44504,E01004253,E05009328,2017,0.273775
50944,E01004253,E05009328,2018,0.273775
57389,E01004253,E05009328,2019,0.273775
63835,E01004253,E05009328,2020,0.273973
70284,E01004253,E05009328,2021,0.273973
5796,E01004254,E05009326,2011,0.688638
12232,E01004254,E05009326,2012,0.549175
18672,E01004254,E05009326,2013,0.545395
25115,E01004254,E05009326,2014,0.545395
31554,E01004254,E05009326,2015,0.5689
37991,E01004254,E05009326,2016,0.543807
44430,E01004254,E05009326,2017,0.541191
50868,E01004254,E05009326,2018,0.538278
57313,E01004254,E05009326,2019,0.536527
63757,E01004254,E05009326,2020,0.531751
70204,E01004254,E05009326,2021,0.531751
5847,E01004254,E05009327,2011,0.311362
12283,E01004254,E05009327,2012,0.450825
18682,E01004254,E05009327,2013,0.454605
25125,E01004254,E05009327,2014,0.454605
31564,E01004254,E05009327,2015,0.4311
38002,E01004254,E05009327,2016,0.456193
44445,E01004254,E05009327,2017,0.458809
50885,E01004254,E05009327,2018,0.461722
57329,E01004254,E05009327,2019,0.463473
63762,E01004254,E05009327,2020,0.468249
70210,E01004254,E05009327,2021,0.468249
5876,E01004255,E05009326,2011,1.0
12313,E01004255,E05009326,2012,1.0
18753,E01004255,E05009326,2013,1.0
25196,E01004255,E05009326,2014,1.0
31631,E01004255,E05009326,2015,1.0
38068,E01004255,E05009326,2016,1.0
44508,E01004255,E05009326,2017,1.0
50948,E01004255,E05009326,2018,1.0
57393,E01004255,E05009326,2019,1.0
63840,E01004255,E05009326,2020,1.0
70288,E01004255,E05009326,2021,1.0
5811,E01004255,E05009328,2011,0.0
12246,E01004255,E05009328,2012,0.0
18687,E01004255,E05009328,2013,0.0
25130,E01004255,E05009328,2014,0.0
31569,E01004255,E05009328,2015,0.0
38007,E01004255,E05009328,2016,0.0
44450,E01004255,E05009328,2017,0.0
50892,E01004255,E05009328,2018,0.0
57336,E01004255,E05009328,2019,0.0
63781,E01004255,E05009328,2020,0.0
70228,E01004255,E05009328,2021,0.0
5809,E01004256,E05009328,2011,1.0
12243,E01004256,E05009328,2012,1.0
18684,E01004256,E05009328,2013,1.0
25127,E01004256,E05009328,2014,1.0
31566,E01004256,E05009328,2015,1.0
38004,E01004256,E05009328,2016,1.0
44447,E01004256,E05009328,2017,1.0
50887,E01004256,E05009328,2018,1.0
57331,E01004256,E05009328,2019,1.0
63776,E01004256,E05009328,2020,1.0
70224,E01004256,E05009328,2021,1.0
5810,E01004257,E05009328,2011,1.0
12244,E01004257,E05009328,2012,1.0
18685,E01004257,E05009328,2013,1.0
25128,E01004257,E05009328,2014,1.0
31567,E01004257,E05009328,2015,1.0
38005,E01004257,E05009328,2016,1.0
44448,E01004257,E05009328,2017,1.0
50888,E01004257,E05009328,2018,1.0
57332,E01004257,E05009328,2019,1.0
63777,E01004257,E05009328,2020,1.0
70225,E01004257,E05009328,2021,1.0
5845,E01004258,E05009326,2011,1.0
12281,E01004258,E05009326,2012,1.0
18722,E01004258,E05009326,2013,1.0
25166,E01004258,E05009326,2014,1.0
31600,E01004258,E05009326,2015,1.0
38036,E01004258,E05009326,2016,1.0
44477,E01004258,E05009326,2017,1.0
50917,E01004258,E05009326,2018,1.0
57361,E01004258,E05009326,2019,1.0
63807,E01004258,E05009326,2020,1.0
70256,E01004258,E05009326,2021,1.0
5805,E01004259,E05009317,2011,1.0
12239,E01004259,E05009317,2012,1.0
18679,E01004259,E05009317,2013,1.0
25122,E01004259,E05009317,2014,1.0
31561,E01004259,E05009317,2015,1.0
37999,E01004259,E05009317,2016,1.0
44442,E01004259,E05009317,2017,1.0
50882,E01004259,E05009317,2018,1.0
57326,E01004259,E05009317,2019,1.0
63772,E01004259,E05009317,2020,1.0
70220,E01004259,E05009317,2021,1.0
5783,E01004260,E05009317,2011,1.0
12218,E01004260,E05009317,2012,1.0
18658,E01004260,E05009317,2013,1.0
25101,E01004260,E05009317,2014,1.0
31540,E01004260,E05009317,2015,1.0
37977,E01004260,E05009317,2016,1.0
44417,E01004260,E05009317,2017,1.0
50873,E01004260,E05009317,2018,1.0
57317,E01004260,E05009317,2019,1.0
63763,E01004260,E05009317,2020,1.0
70211,E01004260,E05009317,2021,1.0
5753,E01004261,E05009317,2011,0.567136
12188,E01004261,E05009317,2012,0.573594
18628,E01004261,E05009317,2013,0.418721
25071,E01004261,E05009317,2014,0.446522
31511,E01004261,E05009317,2015,0.446652
37948,E01004261,E05009317,2016,0.454662
44390,E01004261,E05009317,2017,0.454662
50830,E01004261,E05009317,2018,0.454662
57276,E01004261,E05009317,2019,0.46132
63722,E01004261,E05009317,2020,0.474516
70170,E01004261,E05009317,2021,0.476996
5765,E01004261,E05009329,2011,0.432864
12199,E01004261,E05009329,2012,0.426406
18639,E01004261,E05009329,2013,0.581279
25082,E01004261,E05009329,2014,0.553478
31522,E01004261,E05009329,2015,0.553348
37959,E01004261,E05009329,2016,0.545338
44400,E01004261,E05009329,2017,0.545338
50839,E01004261,E05009329,2018,0.545338
57285,E01004261,E05009329,2019,0.53868
63730,E01004261,E05009329,2020,0.525484
70178,E01004261,E05009329,2021,0.523004
5768,E01004262,E05009317,2011,0.932447
12202,E01004262,E05009317,2012,0.934759
18642,E01004262,E05009317,2013,0.936392
25085,E01004262,E05009317,2014,0.94848
31510,E01004262,E05009317,2015,0.948567
37947,E01004262,E05009317,2016,0.949461
44379,E01004262,E05009317,2017,0.94967
50819,E01004262,E05009317,2018,0.948783
57265,E01004262,E05009317,2019,1.0
63711,E01004262,E05009317,2020,1.0
70159,E01004262,E05009317,2021,1.0
5877,E01004262,E05009329,2011,0.067553
12314,E01004262,E05009329,2012,0.065241
18754,E01004262,E05009329,2013,0.063608
25197,E01004262,E05009329,2014,0.05152
31633,E01004262,E05009329,2015,0.051433
38071,E01004262,E05009329,2016,0.050539
44511,E01004262,E05009329,2017,0.05033
50953,E01004262,E05009329,2018,0.051217
57399,E01004262,E05009329,2019,0.0
63846,E01004262,E05009329,2020,0.0
70295,E01004262,E05009329,2021,0.0
5770,E01004263,E05009317,2011,1.0
12205,E01004263,E05009317,2012,1.0
18645,E01004263,E05009317,2013,1.0
25088,E01004263,E05009317,2014,1.0
31527,E01004263,E05009317,2015,1.0
37964,E01004263,E05009317,2016,1.0
44405,E01004263,E05009317,2017,1.0
50844,E01004263,E05009317,2018,1.0
57290,E01004263,E05009317,2019,1.0
63746,E01004263,E05009317,2020,1.0
70194,E01004263,E05009317,2021,1.0
5870,E01004264,E05009329,2011,1.0
12307,E01004264,E05009329,2012,1.0
18747,E01004264,E05009329,2013,1.0
25190,E01004264,E05009329,2014,1.0
31624,E01004264,E05009329,2015,1.0
38061,E01004264,E05009329,2016,1.0
44502,E01004264,E05009329,2017,1.0
50942,E01004264,E05009329,2018,1.0
57386,E01004264,E05009329,2019,1.0
63832,E01004264,E05009329,2020,1.0
70282,E01004264,E05009329,2021,1.0
5866,E01004266,E05009317,2011,1.0
12302,E01004266,E05009317,2012,1.0
18742,E01004266,E05009317,2013,1.0
25185,E01004266,E05009317,2014,1.0
31620,E01004266,E05009317,2015,1.0
38056,E01004266,E05009317,2016,1.0
44497,E01004266,E05009317,2017,1.0
50936,E01004266,E05009317,2018,1.0
57380,E01004266,E05009317,2019,1.0
63827,E01004266,E05009317,2020,1.0
70277,E01004266,E05009317,2021,1.0
5761,E01004267,E05009321,2011,1.0
12204,E01004267,E05009321,2012,1.0
18644,E01004267,E05009321,2013,1.0
25087,E01004267,E05009321,2014,1.0
31526,E01004267,E05009321,2015,1.0
37963,E01004267,E05009321,2016,1.0
44404,E01004267,E05009321,2017,1.0
50843,E01004267,E05009321,2018,1.0
57289,E01004267,E05009321,2019,1.0
63734,E01004267,E05009321,2020,1.0
70182,E01004267,E05009321,2021,1.0
5749,E01004268,E05009321,2011,1.0
12185,E01004268,E05009321,2012,1.0
18625,E01004268,E05009321,2013,1.0
25068,E01004268,E05009321,2014,1.0
31507,E01004268,E05009321,2015,1.0
37944,E01004268,E05009321,2016,1.0
44387,E01004268,E05009321,2017,1.0
50827,E01004268,E05009321,2018,1.0
57273,E01004268,E05009321,2019,1.0
63719,E01004268,E05009321,2020,1.0
70167,E01004268,E05009321,2021,1.0
5880,E01004269,E05009321,2011,0.0
12317,E01004269,E05009321,2012,0.0
18757,E01004269,E05009321,2013,0.0
25200,E01004269,E05009321,2014,0.0
31637,E01004269,E05009321,2015,0.0
38074,E01004269,E05009321,2016,0.0
44514,E01004269,E05009321,2017,0.0
50950,E01004269,E05009321,2018,0.222396
57395,E01004269,E05009321,2019,0.225
63842,E01004269,E05009321,2020,0.22395
70290,E01004269,E05009321,2021,0.22395
5734,E01004269,E05009327,2011,1.0
12171,E01004269,E05009327,2012,1.0
18611,E01004269,E05009327,2013,1.0
25054,E01004269,E05009327,2014,1.0
31493,E01004269,E05009327,2015,1.0
37930,E01004269,E05009327,2016,1.0
44370,E01004269,E05009327,2017,1.0
50811,E01004269,E05009327,2018,0.777604
57257,E01004269,E05009327,2019,0.775
63703,E01004269,E05009327,2020,0.77605
70151,E01004269,E05009327,2021,0.77605
5733,E01004270,E05009327,2011,1.0
12170,E01004270,E05009327,2012,1.0
18610,E01004270,E05009327,2013,1.0
25053,E01004270,E05009327,2014,1.0
31492,E01004270,E05009327,2015,1.0
37929,E01004270,E05009327,2016,1.0
44369,E01004270,E05009327,2017,1.0
50810,E01004270,E05009327,2018,1.0
57256,E01004270,E05009327,2019,1.0
63702,E01004270,E05009327,2020,1.0
70150,E01004270,E05009327,2021,1.0
5758,E01004271,E05009327,2011,1.0
12253,E01004271,E05009327,2012,1.0
18694,E01004271,E05009327,2013,1.0
25138,E01004271,E05009327,2014,1.0
31623,E01004271,E05009327,2015,1.0
38060,E01004271,E05009327,2016,1.0
44501,E01004271,E05009327,2017,1.0
50941,E01004271,E05009327,2018,1.0
57385,E01004271,E05009327,2019,1.0
63831,E01004271,E05009327,2020,1.0
70281,E01004271,E05009327,2021,1.0
5841,E01004272,E05009327,2011,1.0
12277,E01004272,E05009327,2012,1.0
18718,E01004272,E05009327,2013,1.0
25162,E01004272,E05009327,2014,1.0
31598,E01004272,E05009327,2015,1.0
38034,E01004272,E05009327,2016,1.0
44475,E01004272,E05009327,2017,1.0
50915,E01004272,E05009327,2018,1.0
57359,E01004272,E05009327,2019,1.0
63805,E01004272,E05009327,2020,1.0
70254,E01004272,E05009327,2021,1.0
5833,E01004273,E05009327,2011,1.0
12269,E01004273,E05009327,2012,1.0
18710,E01004273,E05009327,2013,1.0
25154,E01004273,E05009327,2014,1.0
31591,E01004273,E05009327,2015,1.0
38027,E01004273,E05009327,2016,1.0
44469,E01004273,E05009327,2017,1.0
50908,E01004273,E05009327,2018,1.0
57352,E01004273,E05009327,2019,1.0
63798,E01004273,E05009327,2020,1.0
70246,E01004273,E05009327,2021,1.0
5503,E01004274,E05009324,2011,1.0
11940,E01004274,E05009324,2012,1.0
18380,E01004274,E05009324,2013,1.0
24822,E01004274,E05009324,2014,1.0
31257,E01004274,E05009324,2015,1.0
37693,E01004274,E05009324,2016,1.0
44133,E01004274,E05009324,2017,1.0
50574,E01004274,E05009324,2018,1.0
57020,E01004274,E05009324,2019,1.0
63466,E01004274,E05009324,2020,1.0
69915,E01004274,E05009324,2021,1.0
5504,E01004275,E05009324,2011,1.0
11941,E01004275,E05009324,2012,1.0
18381,E01004275,E05009324,2013,1.0
24823,E01004275,E05009324,2014,1.0
31258,E01004275,E05009324,2015,1.0
37694,E01004275,E05009324,2016,1.0
44134,E01004275,E05009324,2017,1.0
50575,E01004275,E05009324,2018,1.0
57021,E01004275,E05009324,2019,1.0
63467,E01004275,E05009324,2020,1.0
69916,E01004275,E05009324,2021,1.0
5514,E01004276,E05009324,2011,1.0
11951,E01004276,E05009324,2012,1.0
18391,E01004276,E05009324,2013,1.0
24835,E01004276,E05009324,2014,1.0
31270,E01004276,E05009324,2015,1.0
37705,E01004276,E05009324,2016,1.0
44145,E01004276,E05009324,2017,1.0
50587,E01004276,E05009324,2018,1.0
57032,E01004276,E05009324,2019,1.0
63479,E01004276,E05009324,2020,1.0
69928,E01004276,E05009324,2021,1.0
5556,E01004277,E05009323,2011,1.0
11996,E01004277,E05009323,2012,1.0
18436,E01004277,E05009323,2013,1.0
24881,E01004277,E05009323,2014,1.0
31317,E01004277,E05009323,2015,1.0
37800,E01004277,E05009323,2016,1.0
44240,E01004277,E05009323,2017,1.0
50681,E01004277,E05009323,2018,1.0
57127,E01004277,E05009323,2019,1.0
63573,E01004277,E05009323,2020,1.0
70021,E01004277,E05009323,2021,1.0
5508,E01004280,E05009323,2011,0.882353
11945,E01004280,E05009323,2012,0.882212
18385,E01004280,E05009323,2013,0.882212
24827,E01004280,E05009323,2014,0.882212
31262,E01004280,E05009323,2015,0.881335
37773,E01004280,E05009323,2016,0.881188
44213,E01004280,E05009323,2017,0.881188
50578,E01004280,E05009323,2018,0.881335
57024,E01004280,E05009323,2019,0.881335
63470,E01004280,E05009323,2020,0.881335
69919,E01004280,E05009323,2021,0.881335
5599,E01004280,E05009324,2011,0.117647
12036,E01004280,E05009324,2012,0.117788
18476,E01004280,E05009324,2013,0.117788
24920,E01004280,E05009324,2014,0.117788
31359,E01004280,E05009324,2015,0.118665
37795,E01004280,E05009324,2016,0.118812
44235,E01004280,E05009324,2017,0.118812
50676,E01004280,E05009324,2018,0.118665
57122,E01004280,E05009324,2019,0.118665
63568,E01004280,E05009324,2020,0.118665
70016,E01004280,E05009324,2021,0.118665
5502,E01004281,E05009324,2011,1.0
11939,E01004281,E05009324,2012,1.0
18379,E01004281,E05009324,2013,1.0
24821,E01004281,E05009324,2014,1.0
31256,E01004281,E05009324,2015,1.0
37692,E01004281,E05009324,2016,1.0
44132,E01004281,E05009324,2017,1.0
50573,E01004281,E05009324,2018,1.0
57019,E01004281,E05009324,2019,1.0
63465,E01004281,E05009324,2020,1.0
69914,E01004281,E05009324,2021,1.0
5801,E01004283,E05009334,2011,1.0
12236,E01004283,E05009334,2012,1.0
18676,E01004283,E05009334,2013,1.0
25119,E01004283,E05009334,2014,1.0
31489,E01004283,E05009334,2015,1.0
37926,E01004283,E05009334,2016,1.0
44366,E01004283,E05009334,2017,1.0
50807,E01004283,E05009334,2018,1.0
57253,E01004283,E05009334,2019,1.0
63700,E01004283,E05009334,2020,1.0
70148,E01004283,E05009334,2021,1.0
5789,E01004284,E05009329,2011,1.0
12225,E01004284,E05009329,2012,1.0
18665,E01004284,E05009329,2013,1.0
25108,E01004284,E05009329,2014,1.0
31547,E01004284,E05009329,2015,1.0
37984,E01004284,E05009329,2016,1.0
44421,E01004284,E05009329,2017,1.0
50859,E01004284,E05009329,2018,1.0
57304,E01004284,E05009329,2019,1.0
63749,E01004284,E05009329,2020,1.0
70197,E01004284,E05009329,2021,1.0
5869,E01004284,E05009334,2011,0.0
12305,E01004284,E05009334,2012,0.0
18745,E01004284,E05009334,2013,0.0
25188,E01004284,E05009334,2014,0.0
5742,E01004285,E05009329,2011,1.0
12179,E01004285,E05009329,2012,1.0
18619,E01004285,E05009329,2013,1.0
25062,E01004285,E05009329,2014,1.0
31501,E01004285,E05009329,2015,1.0
37938,E01004285,E05009329,2016,1.0
44381,E01004285,E05009329,2017,1.0
50821,E01004285,E05009329,2018,1.0
57267,E01004285,E05009329,2019,1.0
63713,E01004285,E05009329,2020,1.0
70161,E01004285,E05009329,2021,1.0
5764,E01004286,E05009329,2011,1.0
12198,E01004286,E05009329,2012,1.0
18638,E01004286,E05009329,2013,1.0
25081,E01004286,E05009329,2014,1.0
31521,E01004286,E05009329,2015,1.0
37958,E01004286,E05009329,2016,1.0
44399,E01004286,E05009329,2017,1.0
50838,E01004286,E05009329,2018,1.0
57284,E01004286,E05009329,2019,1.0
63729,E01004286,E05009329,2020,1.0
70177,E01004286,E05009329,2021,1.0
5859,E01004287,E05009334,2011,1.0
12296,E01004287,E05009334,2012,1.0
18736,E01004287,E05009334,2013,1.0
25180,E01004287,E05009334,2014,1.0
31614,E01004287,E05009334,2015,1.0
38050,E01004287,E05009334,2016,1.0
44490,E01004287,E05009334,2017,1.0
50929,E01004287,E05009334,2018,1.0
57373,E01004287,E05009334,2019,1.0
63820,E01004287,E05009334,2020,1.0
70269,E01004287,E05009334,2021,1.0
5806,E01004288,E05009329,2011,0.190818
12240,E01004288,E05009329,2012,0.189189
18680,E01004288,E05009329,2013,0.193503
25123,E01004288,E05009329,2014,0.193503
31562,E01004288,E05009329,2015,0.194051
38000,E01004288,E05009329,2016,0.194051
44443,E01004288,E05009329,2017,0.194051
50883,E01004288,E05009329,2018,0.194051
57327,E01004288,E05009329,2019,0.193503
63773,E01004288,E05009329,2020,0.193503
70221,E01004288,E05009329,2021,0.195157
5792,E01004288,E05009334,2011,0.809182
12228,E01004288,E05009334,2012,0.810811
18668,E01004288,E05009334,2013,0.806497
25111,E01004288,E05009334,2014,0.806497
31550,E01004288,E05009334,2015,0.805949
37987,E01004288,E05009334,2016,0.805949
44424,E01004288,E05009334,2017,0.805949
50862,E01004288,E05009334,2018,0.805949
57307,E01004288,E05009334,2019,0.806497
63752,E01004288,E05009334,2020,0.806497
70200,E01004288,E05009334,2021,0.804843
5840,E01004289,E05009334,2011,1.0
12276,E01004289,E05009334,2012,1.0
18717,E01004289,E05009334,2013,1.0
25161,E01004289,E05009334,2014,1.0
31597,E01004289,E05009334,2015,1.0
38033,E01004289,E05009334,2016,1.0
44474,E01004289,E05009334,2017,1.0
50914,E01004289,E05009334,2018,1.0
57358,E01004289,E05009334,2019,1.0
63804,E01004289,E05009334,2020,1.0
70253,E01004289,E05009334,2021,1.0
5775,E01004290,E05009329,2011,0.769774
12210,E01004290,E05009329,2012,0.761836
18650,E01004290,E05009329,2013,0.801887
25093,E01004290,E05009329,2014,0.803279
31532,E01004290,E05009329,2015,0.744104
37969,E01004290,E05009329,2016,0.745562
44409,E01004290,E05009329,2017,0.745562
50869,E01004290,E05009329,2018,0.745261
57314,E01004290,E05009329,2019,0.744379
63758,E01004290,E05009329,2020,0.744379
70206,E01004290,E05009329,2021,0.744379
5863,E01004290,E05009334,2011,0.230226
12300,E01004290,E05009334,2012,0.238164
18740,E01004290,E05009334,2013,0.198113
25183,E01004290,E05009334,2014,0.196721
31617,E01004290,E05009334,2015,0.255896
38053,E01004290,E05009334,2016,0.254438
44494,E01004290,E05009334,2017,0.254438
50933,E01004290,E05009334,2018,0.254739
57377,E01004290,E05009334,2019,0.255621
63824,E01004290,E05009334,2020,0.255621
70273,E01004290,E05009334,2021,0.255621
180,E01004291,E05009330,2011,1.0
6617,E01004291,E05009330,2012,1.0
13055,E01004291,E05009330,2013,1.0
19497,E01004291,E05009330,2014,1.0
25968,E01004291,E05009330,2015,1.0
32401,E01004291,E05009330,2016,1.0
38841,E01004291,E05009330,2017,1.0
45279,E01004291,E05009330,2018,1.0
51722,E01004291,E05009330,2019,1.0
58165,E01004291,E05009330,2020,1.0
64613,E01004291,E05009330,2021,1.0
176,E01004292,E05009330,2011,1.0
6613,E01004292,E05009330,2012,1.0
13051,E01004292,E05009330,2013,1.0
19493,E01004292,E05009330,2014,1.0
25933,E01004292,E05009330,2015,1.0
32366,E01004292,E05009330,2016,1.0
38805,E01004292,E05009330,2017,1.0
45243,E01004292,E05009330,2018,1.0
51684,E01004292,E05009330,2019,1.0
58130,E01004292,E05009330,2020,1.0
64578,E01004292,E05009330,2021,1.0
94,E01004293,E05009330,2011,1.0
6532,E01004293,E05009330,2012,1.0
12970,E01004293,E05009330,2013,1.0
19412,E01004293,E05009330,2014,1.0
25854,E01004293,E05009330,2015,1.0
32289,E01004293,E05009330,2016,1.0
38728,E01004293,E05009330,2017,1.0
45166,E01004293,E05009330,2018,1.0
51609,E01004293,E05009330,2019,1.0
58054,E01004293,E05009330,2020,1.0
64502,E01004293,E05009330,2021,1.0
178,E01004294,E05009330,2011,0.241259
6615,E01004294,E05009330,2012,0.241259
13053,E01004294,E05009330,2013,0.24
19495,E01004294,E05009330,2014,0.24
25977,E01004294,E05009330,2015,0.234375
32436,E01004294,E05009330,2016,0.272504
38875,E01004294,E05009330,2017,0.392197
45313,E01004294,E05009330,2018,0.37049
51756,E01004294,E05009330,2019,0.413496
58278,E01004294,E05009330,2020,0.382131
64726,E01004294,E05009330,2021,0.380464
169,E01004294,E05009336,2011,0.758741
6606,E01004294,E05009336,2012,0.758741
13044,E01004294,E05009336,2013,0.76
19486,E01004294,E05009336,2014,0.76
25926,E01004294,E05009336,2015,0.765625
32408,E01004294,E05009336,2016,0.727496
38848,E01004294,E05009336,2017,0.607803
45286,E01004294,E05009336,2018,0.62951
51729,E01004294,E05009336,2019,0.586504
58173,E01004294,E05009336,2020,0.617869
64621,E01004294,E05009336,2021,0.619536
217,E01004295,E05009336,2011,1.0
6654,E01004295,E05009336,2012,1.0
13092,E01004295,E05009336,2013,1.0
19534,E01004295,E05009336,2014,1.0
25973,E01004295,E05009336,2015,1.0
32406,E01004295,E05009336,2016,1.0
38846,E01004295,E05009336,2017,1.0
45284,E01004295,E05009336,2018,1.0
51727,E01004295,E05009336,2019,1.0
58171,E01004295,E05009336,2020,1.0
64619,E01004295,E05009336,2021,1.0
227,E01004296,E05009330,2011,1.0
6664,E01004296,E05009330,2012,1.0
13102,E01004296,E05009330,2013,1.0
19544,E01004296,E05009330,2014,1.0
25983,E01004296,E05009330,2015,1.0
32416,E01004296,E05009330,2016,1.0
38958,E01004296,E05009330,2017,1.0
45396,E01004296,E05009330,2018,1.0
51839,E01004296,E05009330,2019,1.0
58285,E01004296,E05009330,2020,1.0
64733,E01004296,E05009330,2021,1.0
355,E01004297,E05009330,2011,1.0
6793,E01004297,E05009330,2012,1.0
13232,E01004297,E05009330,2013,1.0
19674,E01004297,E05009330,2014,1.0
26116,E01004297,E05009330,2015,1.0
32551,E01004297,E05009330,2016,1.0
38991,E01004297,E05009330,2017,1.0
45429,E01004297,E05009330,2018,1.0
51872,E01004297,E05009330,2019,1.0
58318,E01004297,E05009330,2020,1.0
64766,E01004297,E05009330,2021,1.0
157,E01004298,E05009332,2011,1.0
6593,E01004298,E05009332,2012,1.0
13031,E01004298,E05009332,2013,1.0
19473,E01004298,E05009332,2014,1.0
26080,E01004298,E05009332,2015,1.0
32515,E01004298,E05009332,2016,1.0
38954,E01004298,E05009332,2017,1.0
45392,E01004298,E05009332,2018,1.0
51835,E01004298,E05009332,2019,1.0
58281,E01004298,E05009332,2020,1.0
64729,E01004298,E05009332,2021,1.0
5793,E01004300,E05009332,2011,1.0
12229,E01004300,E05009332,2012,1.0
18669,E01004300,E05009332,2013,1.0
25112,E01004300,E05009332,2014,1.0
31551,E01004300,E05009332,2015,1.0
37988,E01004300,E05009332,2016,1.0
44426,E01004300,E05009332,2017,1.0
50864,E01004300,E05009332,2018,1.0
57309,E01004300,E05009332,2019,1.0
63753,E01004300,E05009332,2020,1.0
70201,E01004300,E05009332,2021,1.0
162,E01004301,E05009332,2011,1.0
6598,E01004301,E05009332,2012,1.0
13036,E01004301,E05009332,2013,1.0
19478,E01004301,E05009332,2014,1.0
25919,E01004301,E05009332,2015,1.0
32353,E01004301,E05009332,2016,1.0
38791,E01004301,E05009332,2017,1.0
45229,E01004301,E05009332,2018,1.0
51670,E01004301,E05009332,2019,1.0
58113,E01004301,E05009332,2020,1.0
64561,E01004301,E05009332,2021,1.0
212,E01004302,E05009332,2011,1.0
6649,E01004302,E05009332,2012,1.0
13087,E01004302,E05009332,2013,1.0
19529,E01004302,E05009332,2014,1.0
26097,E01004302,E05009332,2015,1.0
32533,E01004302,E05009332,2016,1.0
38973,E01004302,E05009332,2017,1.0
45411,E01004302,E05009332,2018,1.0
51854,E01004302,E05009332,2019,1.0
58300,E01004302,E05009332,2020,1.0
64748,E01004302,E05009332,2021,1.0
5772,E01004303,E05009330,2011,0.313316
12207,E01004303,E05009330,2012,0.313589
18647,E01004303,E05009330,2013,0.306905
25090,E01004303,E05009330,2014,0.304569
31529,E01004303,E05009330,2015,0.302267
37966,E01004303,E05009330,2016,0.29316
