index,LSOA11CD,msoa21cd,year,weight
30552,E01002179,E02000445,2017,1.0
35413,E01002179,E02000445,2018,1.0
40275,E01002179,E02000445,2019,1.0
45132,E01002179,E02000445,2020,1.0
49994,E01002179,E02000445,2021,1.0
4826,E01002180,E02000445,2011,1.0
9699,E01002180,E02000445,2012,1.0
14562,E01002180,E02000445,2013,1.0
19430,E01002180,E02000445,2014,1.0
24303,E01002180,E02000445,2015,1.0
29163,E01002180,E02000445,2016,1.0
34003,E01002180,E02000445,2017,1.0
38862,E01002180,E02000445,2018,1.0
43724,E01002180,E02000445,2019,1.0
48581,E01002180,E02000445,2020,1.0
53442,E01002180,E02000445,2021,1.0
1323,E01002181,E02000452,2011,1.0
6195,E01002181,E02000452,2012,1.0
11061,E01002181,E02000452,2013,1.0
15932,E01002181,E02000452,2014,1.0
20797,E01002181,E02000452,2015,1.0
25657,E01002181,E02000452,2016,1.0
30517,E01002181,E02000452,2017,1.0
35377,E01002181,E02000452,2018,1.0
40239,E01002181,E02000452,2019,1.0
45098,E01002181,E02000452,2020,1.0
49963,E01002181,E02000452,2021,1.0
4801,E01002182,E02000452,2011,1.0
9674,E01002182,E02000452,2012,1.0
14537,E01002182,E02000452,2013,1.0
19403,E01002182,E02000452,2014,1.0
24275,E01002182,E02000452,2015,1.0
29134,E01002182,E02000452,2016,1.0
33993,E01002182,E02000452,2017,1.0
38852,E01002182,E02000452,2018,1.0
43714,E01002182,E02000452,2019,1.0
48571,E01002182,E02000452,2020,1.0
53432,E01002182,E02000452,2021,1.0
657,E01002183,E02000445,2011,1.0
5528,E01002183,E02000445,2012,1.0
10393,E01002183,E02000445,2013,1.0
15263,E01002183,E02000445,2014,1.0
20128,E01002183,E02000445,2015,1.0
24988,E01002183,E02000445,2016,1.0
29847,E01002183,E02000445,2017,1.0
34706,E01002183,E02000445,2018,1.0
39567,E01002183,E02000445,2019,1.0
44425,E01002183,E02000445,2020,1.0
49287,E01002183,E02000445,2021,1.0
697,E01002184,E02000445,2011,1.0
5569,E01002184,E02000445,2012,1.0
10434,E01002184,E02000445,2013,1.0
15301,E01002184,E02000445,2014,1.0
20166,E01002184,E02000445,2015,1.0
25026,E01002184,E02000445,2016,1.0
29885,E01002184,E02000445,2017,1.0
34745,E01002184,E02000445,2018,1.0
39607,E01002184,E02000445,2019,1.0
44462,E01002184,E02000445,2020,1.0
49324,E01002184,E02000445,2021,1.0
4713,E01002185,E02000441,2011,1.0
9586,E01002185,E02000441,2012,1.0
14449,E01002185,E02000441,2013,1.0
19316,E01002185,E02000441,2014,1.0
24182,E01002185,E02000441,2015,1.0
29042,E01002185,E02000441,2016,1.0
33901,E01002185,E02000441,2017,1.0
38760,E01002185,E02000441,2018,1.0
43622,E01002185,E02000441,2019,1.0
48479,E01002185,E02000441,2020,1.0
53341,E01002185,E02000441,2021,1.0
1374,E01002186,E02000441,2011,1.0
6245,E01002186,E02000441,2012,1.0
11110,E01002186,E02000441,2013,1.0
15976,E01002186,E02000441,2014,1.0
20841,E01002186,E02000441,2015,1.0
25701,E01002186,E02000441,2016,1.0
30560,E01002186,E02000441,2017,1.0
35421,E01002186,E02000441,2018,1.0
40283,E01002186,E02000441,2019,1.0
45140,E01002186,E02000441,2020,1.0
50002,E01002186,E02000441,2021,1.0
1375,E01002187,E02000441,2011,1.0
6246,E01002187,E02000441,2012,1.0
11111,E01002187,E02000441,2013,1.0
15977,E01002187,E02000441,2014,1.0
20842,E01002187,E02000441,2015,1.0
25702,E01002187,E02000441,2016,1.0
30561,E01002187,E02000441,2017,1.0
35422,E01002187,E02000441,2018,1.0
40284,E01002187,E02000441,2019,1.0
45141,E01002187,E02000441,2020,1.0
50003,E01002187,E02000441,2021,1.0
1345,E01002188,E02000448,2011,1.0
6226,E01002188,E02000448,2012,1.0
11091,E01002188,E02000448,2013,1.0
15959,E01002188,E02000448,2014,1.0
20822,E01002188,E02000448,2015,1.0
25682,E01002188,E02000448,2016,1.0
30544,E01002188,E02000448,2017,1.0
35404,E01002188,E02000448,2018,1.0
40266,E01002188,E02000448,2019,1.0
45123,E01002188,E02000448,2020,1.0
49986,E01002188,E02000448,2021,1.0
1331,E01002189,E02000448,2011,1.0
6203,E01002189,E02000448,2012,1.0
11069,E01002189,E02000448,2013,1.0
15912,E01002189,E02000448,2014,1.0
20777,E01002189,E02000448,2015,1.0
25637,E01002189,E02000448,2016,1.0
30500,E01002189,E02000448,2017,1.0
35360,E01002189,E02000448,2018,1.0
40222,E01002189,E02000448,2019,1.0
45080,E01002189,E02000448,2020,1.0
49942,E01002189,E02000448,2021,1.0
4712,E01002190,E02000441,2011,1.0
9585,E01002190,E02000441,2012,1.0
14448,E01002190,E02000441,2013,1.0
19315,E01002190,E02000441,2014,1.0
24181,E01002190,E02000441,2015,1.0
29041,E01002190,E02000441,2016,1.0
33900,E01002190,E02000441,2017,1.0
38759,E01002190,E02000441,2018,1.0
43621,E01002190,E02000441,2019,1.0
48478,E01002190,E02000441,2020,1.0
53340,E01002190,E02000441,2021,1.0
1343,E01002191,E02000454,2011,1.0
6215,E01002191,E02000454,2012,1.0
11080,E01002191,E02000454,2013,1.0
15950,E01002191,E02000454,2014,1.0
20817,E01002191,E02000454,2015,1.0
25677,E01002191,E02000454,2016,1.0
30539,E01002191,E02000454,2017,1.0
35399,E01002191,E02000454,2018,1.0
40261,E01002191,E02000454,2019,1.0
45118,E01002191,E02000454,2020,1.0
49981,E01002191,E02000454,2021,1.0
1342,E01002192,E02000448,2011,1.0
6214,E01002192,E02000448,2012,1.0
11079,E01002192,E02000448,2013,1.0
15949,E01002192,E02000448,2014,1.0
20816,E01002192,E02000448,2015,1.0
25676,E01002192,E02000448,2016,1.0
30538,E01002192,E02000448,2017,1.0
35398,E01002192,E02000448,2018,1.0
40260,E01002192,E02000448,2019,1.0
45117,E01002192,E02000448,2020,1.0
49948,E01002192,E02000448,2021,1.0
1367,E01002193,E02000448,2011,1.0
6247,E01002193,E02000448,2012,1.0
11112,E01002193,E02000448,2013,1.0
15978,E01002193,E02000448,2014,1.0
20843,E01002193,E02000448,2015,1.0
25703,E01002193,E02000448,2016,1.0
30562,E01002193,E02000448,2017,1.0
35423,E01002193,E02000448,2018,1.0
40285,E01002193,E02000448,2019,1.0
45142,E01002193,E02000448,2020,1.0
50004,E01002193,E02000448,2021,1.0
1309,E01002194,E02000454,2011,1.0
6182,E01002194,E02000454,2012,1.0
11048,E01002194,E02000454,2013,1.0
15919,E01002194,E02000454,2014,1.0
20784,E01002194,E02000454,2015,1.0
25644,E01002194,E02000454,2016,1.0
30505,E01002194,E02000454,2017,1.0
35365,E01002194,E02000454,2018,1.0
40227,E01002194,E02000454,2019,1.0
45086,E01002194,E02000454,2020,1.0
49952,E01002194,E02000454,2021,1.0
1370,E01002195,E02000454,2011,1.0
6241,E01002195,E02000454,2012,1.0
11106,E01002195,E02000454,2013,1.0
15973,E01002195,E02000454,2014,1.0
20838,E01002195,E02000454,2015,1.0
25698,E01002195,E02000454,2016,1.0
30558,E01002195,E02000454,2017,1.0
35419,E01002195,E02000454,2018,1.0
40281,E01002195,E02000454,2019,1.0
45138,E01002195,E02000454,2020,1.0
50000,E01002195,E02000454,2021,1.0
1351,E01002196,E02000454,2011,1.0
6221,E01002196,E02000454,2012,1.0
11086,E01002196,E02000454,2013,1.0
15955,E01002196,E02000454,2014,1.0
20821,E01002196,E02000454,2015,1.0
25681,E01002196,E02000454,2016,1.0
30543,E01002196,E02000454,2017,1.0
35403,E01002196,E02000454,2018,1.0
40265,E01002196,E02000454,2019,1.0
45122,E01002196,E02000454,2020,1.0
49985,E01002196,E02000454,2021,1.0
702,E01002197,E02000444,2011,1.0
5574,E01002197,E02000444,2012,1.0
10439,E01002197,E02000444,2013,1.0
15305,E01002197,E02000444,2014,1.0
20170,E01002197,E02000444,2015,1.0
25030,E01002197,E02000444,2016,1.0
29889,E01002197,E02000444,2017,1.0
34749,E01002197,E02000444,2018,1.0
39611,E01002197,E02000444,2019,1.0
44469,E01002197,E02000444,2020,1.0
49331,E01002197,E02000444,2021,1.0
671,E01002198,E02000442,2011,1.0
5545,E01002198,E02000442,2012,1.0
10412,E01002198,E02000442,2013,1.0
15281,E01002198,E02000442,2014,1.0
20146,E01002198,E02000442,2015,1.0
25006,E01002198,E02000442,2016,1.0
29850,E01002198,E02000442,2017,1.0
34709,E01002198,E02000442,2018,1.0
39570,E01002198,E02000442,2019,1.0
44428,E01002198,E02000442,2020,1.0
49290,E01002198,E02000442,2021,1.0
680,E01002199,E02000444,2011,1.0
5567,E01002199,E02000444,2012,1.0
10432,E01002199,E02000444,2013,1.0
15299,E01002199,E02000444,2014,1.0
20164,E01002199,E02000444,2015,1.0
25024,E01002199,E02000444,2016,1.0
29883,E01002199,E02000444,2017,1.0
34744,E01002199,E02000444,2018,1.0
39606,E01002199,E02000444,2019,1.0
44465,E01002199,E02000444,2020,1.0
49327,E01002199,E02000444,2021,1.0
698,E01002200,E02000442,2011,1.0
5570,E01002200,E02000442,2012,1.0
10435,E01002200,E02000442,2013,1.0
15302,E01002200,E02000442,2014,1.0
20167,E01002200,E02000442,2015,1.0
25027,E01002200,E02000442,2016,1.0
29886,E01002200,E02000442,2017,1.0
34746,E01002200,E02000442,2018,1.0
39588,E01002200,E02000442,2019,1.0
44446,E01002200,E02000442,2020,1.0
49308,E01002200,E02000442,2021,1.0
707,E01002201,E02000444,2011,1.0
5579,E01002201,E02000444,2012,1.0
10443,E01002201,E02000444,2013,1.0
15309,E01002201,E02000444,2014,1.0
20174,E01002201,E02000444,2015,1.0
25034,E01002201,E02000444,2016,1.0
29893,E01002201,E02000444,2017,1.0
34718,E01002201,E02000444,2018,1.0
39579,E01002201,E02000444,2019,1.0
44437,E01002201,E02000444,2020,1.0
49299,E01002201,E02000444,2021,1.0
679,E01002202,E02000444,2011,1.0
5554,E01002202,E02000444,2012,1.0
10420,E01002202,E02000444,2013,1.0
15287,E01002202,E02000444,2014,1.0
20152,E01002202,E02000444,2015,1.0
25012,E01002202,E02000444,2016,1.0
29871,E01002202,E02000444,2017,1.0
34732,E01002202,E02000444,2018,1.0
39594,E01002202,E02000444,2019,1.0
44452,E01002202,E02000444,2020,1.0
49314,E01002202,E02000444,2021,1.0
662,E01002203,E02000442,2011,1.0
5533,E01002203,E02000442,2012,1.0
10398,E01002203,E02000442,2013,1.0
15251,E01002203,E02000442,2014,1.0
20116,E01002203,E02000442,2015,1.0
24976,E01002203,E02000442,2016,1.0
29835,E01002203,E02000442,2017,1.0
34694,E01002203,E02000442,2018,1.0
39555,E01002203,E02000442,2019,1.0
44413,E01002203,E02000442,2020,1.0
49275,E01002203,E02000442,2021,1.0
1312,E01002204,E02006795,2011,1.0
6185,E01002204,E02006795,2012,1.0
11051,E01002204,E02006795,2013,1.0
15922,E01002204,E02006795,2014,1.0
20787,E01002204,E02006795,2015,1.0
25647,E01002204,E02006795,2016,1.0
30508,E01002204,E02006795,2017,1.0
35368,E01002204,E02006795,2018,1.0
40230,E01002204,E02006795,2019,1.0
45089,E01002204,E02006795,2020,1.0
49955,E01002204,E02006795,2021,1.0
1366,E01002206,E02006795,2011,1.0
6237,E01002206,E02006795,2012,1.0
11102,E01002206,E02006795,2013,1.0
15969,E01002206,E02006795,2014,1.0
20834,E01002206,E02006795,2015,1.0
25694,E01002206,E02006795,2016,1.0
30554,E01002206,E02006795,2017,1.0
35415,E01002206,E02006795,2018,1.0
40277,E01002206,E02006795,2019,1.0
45134,E01002206,E02006795,2020,1.0
49996,E01002206,E02006795,2021,1.0
1295,E01002207,E02006795,2011,1.0
6168,E01002207,E02006795,2012,1.0
11034,E01002207,E02006795,2013,1.0
15900,E01002207,E02006795,2014,1.0
20765,E01002207,E02006795,2015,1.0
25625,E01002207,E02006795,2016,1.0
30489,E01002207,E02006795,2017,1.0
35350,E01002207,E02006795,2018,1.0
40212,E01002207,E02006795,2019,1.0
45071,E01002207,E02006795,2020,1.0
49933,E01002207,E02006795,2021,1.0
1311,E01002208,E02000457,2011,1.0
6184,E01002208,E02000457,2012,1.0
11050,E01002208,E02000457,2013,1.0
15921,E01002208,E02000457,2014,1.0
20786,E01002208,E02000457,2015,1.0
25646,E01002208,E02000457,2016,1.0
30507,E01002208,E02000457,2017,1.0
35367,E01002208,E02000457,2018,1.0
40229,E01002208,E02000457,2019,1.0
45088,E01002208,E02000457,2020,1.0
49954,E01002208,E02000457,2021,1.0
1310,E01002209,E02000457,2011,1.0
6183,E01002209,E02000457,2012,1.0
11049,E01002209,E02000457,2013,1.0
15920,E01002209,E02000457,2014,1.0
20785,E01002209,E02000457,2015,1.0
25645,E01002209,E02000457,2016,1.0
30506,E01002209,E02000457,2017,1.0
35366,E01002209,E02000457,2018,1.0
40228,E01002209,E02000457,2019,1.0
45087,E01002209,E02000457,2020,1.0
49953,E01002209,E02000457,2021,1.0
1335,E01002210,E02006795,2011,1.0
6207,E01002210,E02006795,2012,1.0
11072,E01002210,E02006795,2013,1.0
15943,E01002210,E02006795,2014,1.0
20809,E01002210,E02006795,2015,1.0
25669,E01002210,E02006795,2016,1.0
30529,E01002210,E02006795,2017,1.0
35389,E01002210,E02006795,2018,1.0
40251,E01002210,E02006795,2019,1.0
45108,E01002210,E02006795,2020,1.0
49973,E01002210,E02006795,2021,1.0
1321,E01002211,E02000460,2011,1.0
6193,E01002211,E02000460,2012,1.0
11059,E01002211,E02000460,2013,1.0
15930,E01002211,E02000460,2014,1.0
20795,E01002211,E02000460,2015,1.0
25655,E01002211,E02000460,2016,1.0
30515,E01002211,E02000460,2017,1.0
35375,E01002211,E02000460,2018,1.0
40237,E01002211,E02000460,2019,1.0
45096,E01002211,E02000460,2020,1.0
49961,E01002211,E02000460,2021,1.0
1353,E01002212,E02000460,2011,1.0
6223,E01002212,E02000460,2012,1.0
11088,E01002212,E02000460,2013,1.0
15956,E01002212,E02000460,2014,1.0
20825,E01002212,E02000460,2015,1.0
25685,E01002212,E02000460,2016,1.0
30547,E01002212,E02000460,2017,1.0
35408,E01002212,E02000460,2018,1.0
40270,E01002212,E02000460,2019,1.0
45127,E01002212,E02000460,2020,1.0
49990,E01002212,E02000460,2021,1.0
1352,E01002213,E02000459,2011,1.0
6222,E01002213,E02000459,2012,1.0
11087,E01002213,E02000459,2013,1.0
15910,E01002213,E02000459,2014,1.0
20775,E01002213,E02000459,2015,1.0
25635,E01002213,E02000459,2016,1.0
30498,E01002213,E02000459,2017,1.0
35358,E01002213,E02000459,2018,1.0
40220,E01002213,E02000459,2019,1.0
45078,E01002213,E02000459,2020,1.0
49940,E01002213,E02000459,2021,1.0
1306,E01002214,E02000463,2011,1.0
6179,E01002214,E02000463,2012,1.0
11045,E01002214,E02000463,2013,1.0
15911,E01002214,E02000463,2014,1.0
20776,E01002214,E02000463,2015,1.0
25636,E01002214,E02000463,2016,1.0
30499,E01002214,E02000463,2017,1.0
35359,E01002214,E02000463,2018,1.0
40221,E01002214,E02000463,2019,1.0
45079,E01002214,E02000463,2020,1.0
49941,E01002214,E02000463,2021,1.0
1376,E01002215,E02000463,2011,1.0
6248,E01002215,E02000463,2012,1.0
11113,E01002215,E02000463,2013,1.0
15979,E01002215,E02000463,2014,1.0
20844,E01002215,E02000463,2015,1.0
25704,E01002215,E02000463,2016,1.0
30563,E01002215,E02000463,2017,1.0
35407,E01002215,E02000463,2018,1.0
40269,E01002215,E02000463,2019,1.0
45126,E01002215,E02000463,2020,1.0
49989,E01002215,E02000463,2021,1.0
1344,E01002216,E02000460,2011,1.0
6216,E01002216,E02000460,2012,1.0
11081,E01002216,E02000460,2013,1.0
15951,E01002216,E02000460,2014,1.0
20818,E01002216,E02000460,2015,1.0
25678,E01002216,E02000460,2016,1.0
30540,E01002216,E02000460,2017,1.0
35400,E01002216,E02000460,2018,1.0
40262,E01002216,E02000460,2019,1.0
45119,E01002216,E02000460,2020,1.0
49982,E01002216,E02000460,2021,1.0
1307,E01002217,E02000460,2011,1.0
6180,E01002217,E02000460,2012,1.0
11046,E01002217,E02000460,2013,1.0
15917,E01002217,E02000460,2014,1.0
20782,E01002217,E02000460,2015,1.0
25642,E01002217,E02000460,2016,1.0
30503,E01002217,E02000460,2017,1.0
35363,E01002217,E02000460,2018,1.0
40225,E01002217,E02000460,2019,1.0
45084,E01002217,E02000460,2020,1.0
49951,E01002217,E02000460,2021,1.0
1358,E01002218,E02000462,2011,1.0
6229,E01002218,E02000462,2012,1.0
11094,E01002218,E02000462,2013,1.0
15962,E01002218,E02000462,2014,1.0
20829,E01002218,E02000462,2015,1.0
25689,E01002218,E02000462,2016,1.0
30550,E01002218,E02000462,2017,1.0
35411,E01002218,E02000462,2018,1.0
40273,E01002218,E02000462,2019,1.0
45130,E01002218,E02000462,2020,1.0
49947,E01002218,E02000462,2021,1.0
1328,E01002219,E02000462,2011,1.0
6200,E01002219,E02000462,2012,1.0
11066,E01002219,E02000462,2013,1.0
15938,E01002219,E02000462,2014,1.0
20804,E01002219,E02000462,2015,1.0
25664,E01002219,E02000462,2016,1.0
30524,E01002219,E02000462,2017,1.0
35384,E01002219,E02000462,2018,1.0
40246,E01002219,E02000462,2019,1.0
45104,E01002219,E02000462,2020,1.0
49969,E01002219,E02000462,2021,1.0
1372,E01002220,E02000463,2011,1.0
6243,E01002220,E02000463,2012,1.0
11108,E01002220,E02000463,2013,1.0
15975,E01002220,E02000463,2014,1.0
20840,E01002220,E02000463,2015,1.0
25700,E01002220,E02000463,2016,1.0
30559,E01002220,E02000463,2017,1.0
35420,E01002220,E02000463,2018,1.0
40282,E01002220,E02000463,2019,1.0
45139,E01002220,E02000463,2020,1.0
50001,E01002220,E02000463,2021,1.0
1320,E01002221,E02000462,2011,1.0
6192,E01002221,E02000462,2012,1.0
11058,E01002221,E02000462,2013,1.0
15929,E01002221,E02000462,2014,1.0
20794,E01002221,E02000462,2015,1.0
25654,E01002221,E02000462,2016,1.0
30514,E01002221,E02000462,2017,1.0
35374,E01002221,E02000462,2018,1.0
40236,E01002221,E02000462,2019,1.0
45095,E01002221,E02000462,2020,1.0
49960,E01002221,E02000462,2021,1.0
1371,E01002222,E02000462,2011,1.0
6242,E01002222,E02000462,2012,1.0
11107,E01002222,E02000462,2013,1.0
15974,E01002222,E02000462,2014,1.0
20839,E01002222,E02000462,2015,1.0
25699,E01002222,E02000462,2016,1.0
30530,E01002222,E02000462,2017,1.0
35390,E01002222,E02000462,2018,1.0
40252,E01002222,E02000462,2019,1.0
45109,E01002222,E02000462,2020,1.0
49974,E01002222,E02000462,2021,1.0
1360,E01002223,E02000463,2011,1.0
6231,E01002223,E02000463,2012,1.0
11096,E01002223,E02000463,2013,1.0
15964,E01002223,E02000463,2014,1.0
20831,E01002223,E02000463,2015,1.0
25691,E01002223,E02000463,2016,1.0
30551,E01002223,E02000463,2017,1.0
35412,E01002223,E02000463,2018,1.0
40274,E01002223,E02000463,2019,1.0
45131,E01002223,E02000463,2020,1.0
49993,E01002223,E02000463,2021,1.0
1361,E01002224,E02000463,2011,1.0
6232,E01002224,E02000463,2012,1.0
11097,E01002224,E02000463,2013,1.0
15965,E01002224,E02000463,2014,1.0
20810,E01002224,E02000463,2015,1.0
25670,E01002224,E02000463,2016,1.0
30533,E01002224,E02000463,2017,1.0
35393,E01002224,E02000463,2018,1.0
40255,E01002224,E02000463,2019,1.0
45112,E01002224,E02000463,2020,1.0
49977,E01002224,E02000463,2021,1.0
646,E01002225,E02000433,2011,1.0
5518,E01002225,E02000433,2012,1.0
10384,E01002225,E02000433,2013,1.0
15256,E01002225,E02000433,2014,1.0
20121,E01002225,E02000433,2015,1.0
24981,E01002225,E02000433,2016,1.0
29840,E01002225,E02000433,2017,1.0
34699,E01002225,E02000433,2018,1.0
39561,E01002225,E02000433,2019,1.0
44419,E01002225,E02000433,2020,1.0
49281,E01002225,E02000433,2021,1.0
649,E01002226,E02000433,2011,1.0
5520,E01002226,E02000433,2012,1.0
10380,E01002226,E02000433,2013,1.0
15246,E01002226,E02000433,2014,1.0
20111,E01002226,E02000433,2015,1.0
24971,E01002226,E02000433,2016,1.0
29830,E01002226,E02000433,2017,1.0
34689,E01002226,E02000433,2018,1.0
39551,E01002226,E02000433,2019,1.0
44409,E01002226,E02000433,2020,1.0
49271,E01002226,E02000433,2021,1.0
647,E01002227,E02000435,2011,1.0
5550,E01002227,E02000435,2012,1.0
10416,E01002227,E02000435,2013,1.0
15285,E01002227,E02000435,2014,1.0
20150,E01002227,E02000435,2015,1.0
25010,E01002227,E02000435,2016,1.0
29869,E01002227,E02000435,2017,1.0
34730,E01002227,E02000435,2018,1.0
39603,E01002227,E02000435,2019,1.0
44461,E01002227,E02000435,2020,1.0
49323,E01002227,E02000435,2021,1.0
648,E01002228,E02000435,2011,1.0
5519,E01002228,E02000435,2012,1.0
10385,E01002228,E02000435,2013,1.0
15257,E01002228,E02000435,2014,1.0
20122,E01002228,E02000435,2015,1.0
24982,E01002228,E02000435,2016,1.0
29841,E01002228,E02000435,2017,1.0
34700,E01002228,E02000435,2018,1.0
39562,E01002228,E02000435,2019,1.0
44420,E01002228,E02000435,2020,1.0
49282,E01002228,E02000435,2021,1.0
650,E01002229,E02000435,2011,1.0
5521,E01002229,E02000435,2012,1.0
10386,E01002229,E02000435,2013,1.0
15258,E01002229,E02000435,2014,1.0
20123,E01002229,E02000435,2015,1.0
24983,E01002229,E02000435,2016,1.0
29842,E01002229,E02000435,2017,1.0
34701,E01002229,E02000435,2018,1.0
39563,E01002229,E02000435,2019,1.0
44421,E01002229,E02000435,2020,1.0
49283,E01002229,E02000435,2021,1.0
661,E01002230,E02000435,2011,1.0
5532,E01002230,E02000435,2012,1.0
10397,E01002230,E02000435,2013,1.0
15267,E01002230,E02000435,2014,1.0
20132,E01002230,E02000435,2015,1.0
24992,E01002230,E02000435,2016,1.0
29853,E01002230,E02000435,2017,1.0
34714,E01002230,E02000435,2018,1.0
39575,E01002230,E02000435,2019,1.0
44433,E01002230,E02000435,2020,1.0
49295,E01002230,E02000435,2021,1.0
681,E01002231,E02000445,2011,1.0
5555,E01002231,E02000445,2012,1.0
10421,E01002231,E02000445,2013,1.0
15288,E01002231,E02000445,2014,1.0
20153,E01002231,E02000445,2015,1.0
25013,E01002231,E02000445,2016,1.0
29872,E01002231,E02000445,2017,1.0
34733,E01002231,E02000445,2018,1.0
39587,E01002231,E02000445,2019,1.0
44445,E01002231,E02000445,2020,1.0
49307,E01002231,E02000445,2021,1.0
655,E01002232,E02000443,2011,1.0
5526,E01002232,E02000443,2012,1.0
10391,E01002232,E02000443,2013,1.0
15261,E01002232,E02000443,2014,1.0
20126,E01002232,E02000443,2015,1.0
24986,E01002232,E02000443,2016,1.0
29845,E01002232,E02000443,2017,1.0
34704,E01002232,E02000443,2018,1.0
39608,E01002232,E02000443,2019,1.0
44466,E01002232,E02000443,2020,1.0
49328,E01002232,E02000443,2021,1.0
677,E01002233,E02000443,2011,1.0
5552,E01002233,E02000443,2012,1.0
10418,E01002233,E02000443,2013,1.0
15247,E01002233,E02000443,2014,1.0
20112,E01002233,E02000443,2015,1.0
24972,E01002233,E02000443,2016,1.0
29831,E01002233,E02000443,2017,1.0
34690,E01002233,E02000443,2018,1.0
39552,E01002233,E02000443,2019,1.0
44410,E01002233,E02000443,2020,1.0
49272,E01002233,E02000443,2021,1.0
4714,E01002234,E02000443,2011,1.0
9587,E01002234,E02000443,2012,1.0
14450,E01002234,E02000443,2013,1.0
19317,E01002234,E02000443,2014,1.0
24183,E01002234,E02000443,2015,1.0
29043,E01002234,E02000443,2016,1.0
33902,E01002234,E02000443,2017,1.0
38761,E01002234,E02000443,2018,1.0
43623,E01002234,E02000443,2019,1.0
48480,E01002234,E02000443,2020,1.0
53342,E01002234,E02000443,2021,1.0
658,E01002235,E02000443,2011,1.0
5529,E01002235,E02000443,2012,1.0
10394,E01002235,E02000443,2013,1.0
15264,E01002235,E02000443,2014,1.0
20129,E01002235,E02000443,2015,1.0
24989,E01002235,E02000443,2016,1.0
29848,E01002235,E02000443,2017,1.0
34707,E01002235,E02000443,2018,1.0
39568,E01002235,E02000443,2019,1.0
44426,E01002235,E02000443,2020,1.0
49288,E01002235,E02000443,2021,1.0
654,E01002236,E02000443,2011,1.0
5525,E01002236,E02000443,2012,1.0
10390,E01002236,E02000443,2013,1.0
15260,E01002236,E02000443,2014,1.0
20125,E01002236,E02000443,2015,1.0
24985,E01002236,E02000443,2016,1.0
29844,E01002236,E02000443,2017,1.0
34703,E01002236,E02000443,2018,1.0
39565,E01002236,E02000443,2019,1.0
44423,E01002236,E02000443,2020,1.0
49285,E01002236,E02000443,2021,1.0
1347,E01002237,E02000456,2011,1.0
6218,E01002237,E02000456,2012,1.0
11083,E01002237,E02000456,2013,1.0
15953,E01002237,E02000456,2014,1.0
20820,E01002237,E02000456,2015,1.0
25680,E01002237,E02000456,2016,1.0
30542,E01002237,E02000456,2017,1.0
35402,E01002237,E02000456,2018,1.0
40264,E01002237,E02000456,2019,1.0
45121,E01002237,E02000456,2020,1.0
49984,E01002237,E02000456,2021,1.0
1329,E01002238,E02000456,2011,1.0
6201,E01002238,E02000456,2012,1.0
11067,E01002238,E02000456,2013,1.0
15939,E01002238,E02000456,2014,1.0
20805,E01002238,E02000456,2015,1.0
25665,E01002238,E02000456,2016,1.0
30525,E01002238,E02000456,2017,1.0
35385,E01002238,E02000456,2018,1.0
40247,E01002238,E02000456,2019,1.0
45105,E01002238,E02000456,2020,1.0
49970,E01002238,E02000456,2021,1.0
1354,E01002239,E02000457,2011,1.0
6224,E01002239,E02000457,2012,1.0
11089,E01002239,E02000457,2013,1.0
15957,E01002239,E02000457,2014,1.0
20826,E01002239,E02000457,2015,1.0
25686,E01002239,E02000457,2016,1.0
30548,E01002239,E02000457,2017,1.0
35409,E01002239,E02000457,2018,1.0
40271,E01002239,E02000457,2019,1.0
45128,E01002239,E02000457,2020,1.0
49991,E01002239,E02000457,2021,1.0
1365,E01002240,E02000456,2011,1.0
6236,E01002240,E02000456,2012,1.0
11101,E01002240,E02000456,2013,1.0
15968,E01002240,E02000456,2014,1.0
20823,E01002240,E02000456,2015,1.0
25683,E01002240,E02000456,2016,1.0
30545,E01002240,E02000456,2017,1.0
35405,E01002240,E02000456,2018,1.0
40267,E01002240,E02000456,2019,1.0
45124,E01002240,E02000456,2020,1.0
49987,E01002240,E02000456,2021,1.0
1350,E01002241,E02000457,2011,1.0
6238,E01002241,E02000457,2012,1.0
11103,E01002241,E02000457,2013,1.0
15970,E01002241,E02000457,2014,1.0
20835,E01002241,E02000457,2015,1.0
25695,E01002241,E02000457,2016,1.0
30555,E01002241,E02000457,2017,1.0
35416,E01002241,E02000457,2018,1.0
40278,E01002241,E02000457,2019,1.0
45135,E01002241,E02000457,2020,1.0
49997,E01002241,E02000457,2021,1.0
1359,E01002242,E02000456,2011,1.0
6230,E01002242,E02000456,2012,1.0
11095,E01002242,E02000456,2013,1.0
15963,E01002242,E02000456,2014,1.0
20830,E01002242,E02000456,2015,1.0
25690,E01002242,E02000456,2016,1.0
30531,E01002242,E02000456,2017,1.0
35391,E01002242,E02000456,2018,1.0
40253,E01002242,E02000456,2019,1.0
45110,E01002242,E02000456,2020,1.0
49975,E01002242,E02000456,2021,1.0
4286,E01002243,E02000476,2011,1.0
9158,E01002243,E02000476,2012,1.0
14022,E01002243,E02000476,2013,1.0
18888,E01002243,E02000476,2014,1.0
23754,E01002243,E02000476,2015,1.0
28614,E01002243,E02000476,2016,1.0
33473,E01002243,E02000476,2017,1.0
38333,E01002243,E02000476,2018,1.0
43195,E01002243,E02000476,2019,1.0
48051,E01002243,E02000476,2020,1.0
52913,E01002243,E02000476,2021,1.0
4328,E01002244,E02000474,2011,1.0
